Mod:Item:MetaData, Localized Name
tconstruct:shovel_head:0, Chaotic Shovel Head
tconstruct:axe_head:0, Electrical Axe Head
tconstruct:axe_head:0, Energetic Axe Head
tconstruct:axe_head:0, Vibrant Axe Head
tconstruct:axe_head:0, Red Axe Head
tconstruct:axe_head:0, Conductive Axe Head
tconstruct:axe_head:0, Pulsating Axe Head
tconstruct:axe_head:0, Dark Axe Head
tconstruct:axe_head:0, Souled Axe Head
tconstruct:axe_head:0, Axe Head of the End
tconstruct:axe_head:0, Fake-Iron Axe Head
tconstruct:axe_head:0, Naga Scale Axe Head
tconstruct:axe_head:0, Steeleaf Axe Head
tconstruct:axe_head:0, Fiery Axe Head
tconstruct:axe_head:0, Knightly Axe Head
tconstruct:axe_head:0, Palladium Axe Head
tconstruct:axe_head:0, Titanium Axe Head
tconstruct:axe_head:0, Vibranium Axe Head
tconstruct:axe_head:0, Osmium Axe Head
tconstruct:axe_head:0, Iridium Axe Head
tconstruct:axe_head:0, Dwarf Star Alloy Axe Head
tconstruct:axe_head:0, Gold-Titanium-Alloy Axe Head
tconstruct:axe_head:0, Intertium Axe Head
tconstruct:axe_head:0, Adamantium Axe Head
tconstruct:axe_head:0, Uru Axe Head
tconstruct:axe_head:0, Wooden Axe Head
tconstruct:axe_head:0, Stone Axe Head
tconstruct:axe_head:0, Flint Axe Head
tconstruct:axe_head:0, Cactus Axe Head
tconstruct:axe_head:0, Bone Axe Head
tconstruct:axe_head:0, Obsidian Axe Head
tconstruct:axe_head:0, Prismarine Axe Head
tconstruct:axe_head:0, End Axe Head
tconstruct:axe_head:0, Paper Axe Head
tconstruct:axe_head:0, Sponge Axe Head
tconstruct:axe_head:0, Firewood Axe Head
tconstruct:axe_head:0, Iron Axe Head
tconstruct:axe_head:0, Pig Iron Axe Head
tconstruct:axe_head:0, Knightslime Axe Head
tconstruct:axe_head:0, Slime Axe Head
tconstruct:axe_head:0, Slime Axe Head
tconstruct:axe_head:0, Magma Slime Axe Head
tconstruct:axe_head:0, Netherrack Axe Head
tconstruct:axe_head:0, Cobalt Axe Head
tconstruct:axe_head:0, Ardite Axe Head
tconstruct:axe_head:0, Manyullyn Axe Head
tconstruct:axe_head:0, Copper Axe Head
tconstruct:axe_head:0, Bronze Axe Head
tconstruct:axe_head:0, Lead Axe Head
tconstruct:axe_head:0, Silver Axe Head
tconstruct:axe_head:0, Electrum Axe Head
tconstruct:axe_head:0, Steel Axe Head
tconstruct:axe_head:0, Dragon Bone Axe Head
tconstruct:axe_head:0, Desert Myrmex Chitin Axe Head
tconstruct:axe_head:0, Jungle Myrmex Chitin Axe Head
tconstruct:axe_head:0, Fire Dragonsteel Axe Head
tconstruct:axe_head:0, Ice Dragonsteel Axe Head
tconstruct:axe_head:0, Weezer Axe Head
tconstruct:axe_head:0, TransiSteel Axe Head
tconstruct:axe_head:0, Enderium Axe Head
tconstruct:axe_head:0, Platinum Axe Head
tconstruct:axe_head:0, Mithril Axe Head
tconstruct:axe_head:0, Signalum Axe Head
tconstruct:axe_head:0, Lumium Axe Head
tconstruct:axe_head:0, Constantan Axe Head
tconstruct:axe_head:0, Invar Axe Head
tconstruct:axe_head:0, Tin Axe Head
tconstruct:axe_head:0, Brass Axe Head
tconstruct:axe_head:0, Aluminum Axe Head
tconstruct:axe_head:0, Zinc Axe Head
tconstruct:axe_head:0, Refined Obsidian Axe Head
tconstruct:axe_head:0, Refined Glowstone Axe Head
tconstruct:axe_head:0, Manasteel Axe Head
tconstruct:axe_head:0, Terrasteel Axe Head
tconstruct:axe_head:0, Elementium Axe Head
tconstruct:axe_head:0, Gaia Spirit Axe Head
tconstruct:axe_head:0, Yellorium Axe Head
tconstruct:axe_head:0, Cyanite Axe Head
tconstruct:axe_head:0, Blutonium Axe Head
tconstruct:axe_head:0, Ludicrite Axe Head
tconstruct:axe_head:0, Quartz Enriched Iron Axe Head
tconstruct:axe_head:0, Draconium Axe Head
tconstruct:axe_head:0, Wyvern Draconium Axe Head
tconstruct:axe_head:0, Awakened Draconium Axe Head
tconstruct:axe_head:0, Chaotic Draconium Axe Head
tconstruct:axe_head:0, Psimetal Axe Head
tconstruct:axe_head:0, Psigem Axe Head
tconstruct:axe_head:0, Ivory Psimetal Axe Head
tconstruct:axe_head:0, Ebony Psimetal Axe Head
tconstruct:axe_head:0, Dark Matter Axe Head
tconstruct:axe_head:0, Red Matter Axe Head
tconstruct:axe_head:0, Fluxed Electrum Axe Head
tconstruct:axe_head:0, Refined Iron Axe Head
tconstruct:axe_head:0, Tungsten Axe Head
tconstruct:axe_head:0, Chrome Axe Head
tconstruct:axe_head:0, Advanced Alloy Axe Head
tconstruct:axe_head:0, Ruby Axe Head
tconstruct:axe_head:0, Sapphire Axe Head
tconstruct:axe_head:0, Peridot Axe Head
tconstruct:axe_head:0, Yellow Garnet Axe Head
tconstruct:axe_head:0, Red Garnet Axe Head
tconstruct:axe_head:0, Rubber Axe Head
tconstruct:axe_head:0, Certus Quartz Axe Head
tconstruct:axe_head:0, Fluix Crystal Axe Head
tconstruct:axe_head:0, Starmetal Axe Head
tconstruct:axe_head:0, Thaumium Axe Head
tconstruct:axe_head:0, Void Metal Axe Head
tconstruct:axe_head:0, Alkimium Axe Head
tconstruct:axe_head:0, Bismuth Axe Head
tconstruct:axe_head:0, Alumite Axe Head
tconstruct:axe_head:0, Malachite Axe Head
tconstruct:axe_head:0, Amber Axe Head
tconstruct:axe_head:0, Topaz Axe Head
tconstruct:axe_head:0, Tanzanite Axe Head
tconstruct:axe_head:0, Amethyst Axe Head
tconstruct:axe_head:0, Lumium Axe Head
tconstruct:axe_head:0, Signalum Axe Head
tconstruct:axe_head:0, Platinum Axe Head
tconstruct:axe_head:0, Enderium Axe Head
tconstruct:axe_head:0, Infinity Axe Head
tconstruct:axe_head:0, Desh Axe Head
tconstruct:axe_head:0, Certus Quartz Axe Head
tconstruct:axe_head:0, Fluix Crystal Axe Head
tconstruct:axe_head:0, Skyroot Axe Head
tconstruct:axe_head:0, Holystone Axe Head
tconstruct:axe_head:0, Zanite Axe Head
tconstruct:axe_head:0, Gravitite Axe Head
tconstruct:axe_head:0, Golden Amber Axe Head
tconstruct:axe_head:0, Valkyrie Axe Head
tconstruct:axe_head:0, Swet Axe Head
tconstruct:axe_head:0, Candy Cane Axe Head
tconstruct:axe_head:0, Cold Aercloud Axe Head
tconstruct:axe_head:0, Blue Aercloud Axe Head
tconstruct:axe_head:0, Golden Aercloud Axe Head
tconstruct:axe_head:0, Icestone Axe Head
tconstruct:axe_head:0, Aeonsteel Axe Head
tconstruct:axe_head:0, Queensgold Axe Head
tconstruct:axe_head:0, Dogbearium Axe Head
tconstruct:axe_head:0, Sinisterium Axe Head
tconstruct:axe_head:0, Nihilite Axe Head
tconstruct:axe_head:0, Orichalcum Axe Head
tconstruct:axe_head:0, Pandorium Axe Head
tconstruct:axe_head:0, Rosegold Axe Head
tconstruct:axe_head:0, Gold Axe Head
tconstruct:axe_head:0, Valyriansteel Axe Head
tconstruct:axe_head:0, Froststeel Axe Head
tconstruct:axe_head:0, Glass Axe Head
tconstruct:axe_head:0, Diamond Axe Head
tconstruct:axe_head:0, Emerald Axe Head
tconstruct:axe_head:0, Infinity Axe Head
tconstruct:axe_head:0, Neutronium Axe Head
tconstruct:axe_head:0, Crystal Matrix Axe Head
tconstruct:axe_head:0, Tritanium Axe Head
tconstruct:axe_head:0, Dilithium Axe Head
tconstruct:axe_head:0, Emerald Axe Head
tconstruct:axe_head:0, Wyvern Axe Head
tconstruct:axe_head:0, Awakened Axe Head
tconstruct:axe_head:0, Chaotic Axe Head
tconstruct:broad_axe_head:0, Electrical Broad Axe Head
tconstruct:broad_axe_head:0, Energetic Broad Axe Head
tconstruct:broad_axe_head:0, Vibrant Broad Axe Head
tconstruct:broad_axe_head:0, Red Broad Axe Head
tconstruct:broad_axe_head:0, Conductive Broad Axe Head
tconstruct:broad_axe_head:0, Pulsating Broad Axe Head
tconstruct:broad_axe_head:0, Dark Broad Axe Head
tconstruct:broad_axe_head:0, Souled Broad Axe Head
tconstruct:broad_axe_head:0, Broad Axe Head of the End
tconstruct:broad_axe_head:0, Fake-Iron Broad Axe Head
tconstruct:broad_axe_head:0, Naga Scale Broad Axe Head
tconstruct:broad_axe_head:0, Steeleaf Broad Axe Head
tconstruct:broad_axe_head:0, Fiery Broad Axe Head
tconstruct:broad_axe_head:0, Knightly Broad Axe Head
tconstruct:broad_axe_head:0, Palladium Broad Axe Head
tconstruct:broad_axe_head:0, Titanium Broad Axe Head
tconstruct:broad_axe_head:0, Vibranium Broad Axe Head
tconstruct:broad_axe_head:0, Osmium Broad Axe Head
tconstruct:broad_axe_head:0, Iridium Broad Axe Head
tconstruct:broad_axe_head:0, Dwarf Star Alloy Broad Axe Head
tconstruct:broad_axe_head:0, Gold-Titanium-Alloy Broad Axe Head
tconstruct:broad_axe_head:0, Intertium Broad Axe Head
tconstruct:broad_axe_head:0, Adamantium Broad Axe Head
tconstruct:broad_axe_head:0, Uru Broad Axe Head
tconstruct:broad_axe_head:0, Wooden Broad Axe Head
tconstruct:broad_axe_head:0, Stone Broad Axe Head
tconstruct:broad_axe_head:0, Flint Broad Axe Head
tconstruct:broad_axe_head:0, Cactus Broad Axe Head
tconstruct:broad_axe_head:0, Bone Broad Axe Head
tconstruct:broad_axe_head:0, Obsidian Broad Axe Head
tconstruct:broad_axe_head:0, Prismarine Broad Axe Head
tconstruct:broad_axe_head:0, End Broad Axe Head
tconstruct:broad_axe_head:0, Paper Broad Axe Head
tconstruct:broad_axe_head:0, Sponge Broad Axe Head
tconstruct:broad_axe_head:0, Firewood Broad Axe Head
tconstruct:broad_axe_head:0, Iron Broad Axe Head
tconstruct:broad_axe_head:0, Pig Iron Broad Axe Head
tconstruct:broad_axe_head:0, Knightslime Broad Axe Head
tconstruct:broad_axe_head:0, Slime Broad Axe Head
tconstruct:broad_axe_head:0, Slime Broad Axe Head
tconstruct:broad_axe_head:0, Magma Slime Broad Axe Head
tconstruct:broad_axe_head:0, Netherrack Broad Axe Head
tconstruct:broad_axe_head:0, Cobalt Broad Axe Head
tconstruct:broad_axe_head:0, Ardite Broad Axe Head
tconstruct:broad_axe_head:0, Manyullyn Broad Axe Head
tconstruct:broad_axe_head:0, Copper Broad Axe Head
tconstruct:broad_axe_head:0, Bronze Broad Axe Head
tconstruct:broad_axe_head:0, Lead Broad Axe Head
tconstruct:broad_axe_head:0, Silver Broad Axe Head
tconstruct:broad_axe_head:0, Electrum Broad Axe Head
tconstruct:broad_axe_head:0, Steel Broad Axe Head
tconstruct:broad_axe_head:0, Dragon Bone Broad Axe Head
tconstruct:broad_axe_head:0, Desert Myrmex Chitin Broad Axe Head
tconstruct:broad_axe_head:0, Jungle Myrmex Chitin Broad Axe Head
tconstruct:broad_axe_head:0, Fire Dragonsteel Broad Axe Head
tconstruct:broad_axe_head:0, Ice Dragonsteel Broad Axe Head
tconstruct:broad_axe_head:0, Weezer Broad Axe Head
tconstruct:broad_axe_head:0, TransiSteel Broad Axe Head
tconstruct:broad_axe_head:0, Enderium Broad Axe Head
tconstruct:broad_axe_head:0, Platinum Broad Axe Head
tconstruct:broad_axe_head:0, Mithril Broad Axe Head
tconstruct:broad_axe_head:0, Signalum Broad Axe Head
tconstruct:broad_axe_head:0, Lumium Broad Axe Head
tconstruct:broad_axe_head:0, Constantan Broad Axe Head
tconstruct:broad_axe_head:0, Invar Broad Axe Head
tconstruct:broad_axe_head:0, Tin Broad Axe Head
tconstruct:broad_axe_head:0, Brass Broad Axe Head
tconstruct:broad_axe_head:0, Aluminum Broad Axe Head
tconstruct:broad_axe_head:0, Zinc Broad Axe Head
tconstruct:broad_axe_head:0, Refined Obsidian Broad Axe Head
tconstruct:broad_axe_head:0, Refined Glowstone Broad Axe Head
tconstruct:broad_axe_head:0, Manasteel Broad Axe Head
tconstruct:broad_axe_head:0, Terrasteel Broad Axe Head
tconstruct:broad_axe_head:0, Elementium Broad Axe Head
tconstruct:broad_axe_head:0, Gaia Spirit Broad Axe Head
tconstruct:broad_axe_head:0, Yellorium Broad Axe Head
tconstruct:broad_axe_head:0, Cyanite Broad Axe Head
tconstruct:broad_axe_head:0, Blutonium Broad Axe Head
tconstruct:broad_axe_head:0, Ludicrite Broad Axe Head
tconstruct:broad_axe_head:0, Quartz Enriched Iron Broad Axe Head
tconstruct:broad_axe_head:0, Draconium Broad Axe Head
tconstruct:broad_axe_head:0, Wyvern Draconium Broad Axe Head
tconstruct:broad_axe_head:0, Awakened Draconium Broad Axe Head
tconstruct:broad_axe_head:0, Chaotic Draconium Broad Axe Head
tconstruct:broad_axe_head:0, Psimetal Broad Axe Head
tconstruct:broad_axe_head:0, Psigem Broad Axe Head
tconstruct:broad_axe_head:0, Ivory Psimetal Broad Axe Head
tconstruct:broad_axe_head:0, Ebony Psimetal Broad Axe Head
tconstruct:broad_axe_head:0, Dark Matter Broad Axe Head
tconstruct:broad_axe_head:0, Red Matter Broad Axe Head
tconstruct:broad_axe_head:0, Fluxed Electrum Broad Axe Head
tconstruct:broad_axe_head:0, Refined Iron Broad Axe Head
tconstruct:broad_axe_head:0, Tungsten Broad Axe Head
tconstruct:broad_axe_head:0, Chrome Broad Axe Head
tconstruct:broad_axe_head:0, Advanced Alloy Broad Axe Head
tconstruct:broad_axe_head:0, Ruby Broad Axe Head
tconstruct:broad_axe_head:0, Sapphire Broad Axe Head
tconstruct:broad_axe_head:0, Peridot Broad Axe Head
tconstruct:broad_axe_head:0, Yellow Garnet Broad Axe Head
tconstruct:broad_axe_head:0, Red Garnet Broad Axe Head
tconstruct:broad_axe_head:0, Rubber Broad Axe Head
tconstruct:broad_axe_head:0, Certus Quartz Broad Axe Head
tconstruct:broad_axe_head:0, Fluix Crystal Broad Axe Head
tconstruct:broad_axe_head:0, Starmetal Broad Axe Head
tconstruct:broad_axe_head:0, Thaumium Broad Axe Head
tconstruct:broad_axe_head:0, Void Metal Broad Axe Head
tconstruct:broad_axe_head:0, Alkimium Broad Axe Head
tconstruct:broad_axe_head:0, Bismuth Broad Axe Head
tconstruct:broad_axe_head:0, Alumite Broad Axe Head
tconstruct:broad_axe_head:0, Malachite Broad Axe Head
tconstruct:broad_axe_head:0, Amber Broad Axe Head
tconstruct:broad_axe_head:0, Topaz Broad Axe Head
tconstruct:broad_axe_head:0, Tanzanite Broad Axe Head
tconstruct:broad_axe_head:0, Amethyst Broad Axe Head
tconstruct:broad_axe_head:0, Lumium Broad Axe Head
tconstruct:broad_axe_head:0, Signalum Broad Axe Head
tconstruct:broad_axe_head:0, Platinum Broad Axe Head
tconstruct:broad_axe_head:0, Enderium Broad Axe Head
tconstruct:broad_axe_head:0, Infinity Broad Axe Head
tconstruct:broad_axe_head:0, Desh Broad Axe Head
tconstruct:broad_axe_head:0, Certus Quartz Broad Axe Head
tconstruct:broad_axe_head:0, Fluix Crystal Broad Axe Head
tconstruct:broad_axe_head:0, Skyroot Broad Axe Head
tconstruct:broad_axe_head:0, Holystone Broad Axe Head
tconstruct:broad_axe_head:0, Zanite Broad Axe Head
tconstruct:broad_axe_head:0, Gravitite Broad Axe Head
tconstruct:broad_axe_head:0, Golden Amber Broad Axe Head
tconstruct:broad_axe_head:0, Valkyrie Broad Axe Head
tconstruct:broad_axe_head:0, Swet Broad Axe Head
tconstruct:broad_axe_head:0, Candy Cane Broad Axe Head
tconstruct:broad_axe_head:0, Cold Aercloud Broad Axe Head
tconstruct:broad_axe_head:0, Blue Aercloud Broad Axe Head
tconstruct:broad_axe_head:0, Golden Aercloud Broad Axe Head
tconstruct:broad_axe_head:0, Icestone Broad Axe Head
tconstruct:broad_axe_head:0, Aeonsteel Broad Axe Head
tconstruct:broad_axe_head:0, Queensgold Broad Axe Head
tconstruct:broad_axe_head:0, Dogbearium Broad Axe Head
tconstruct:broad_axe_head:0, Sinisterium Broad Axe Head
tconstruct:broad_axe_head:0, Nihilite Broad Axe Head
tconstruct:broad_axe_head:0, Orichalcum Broad Axe Head
tconstruct:broad_axe_head:0, Pandorium Broad Axe Head
tconstruct:broad_axe_head:0, Rosegold Broad Axe Head
tconstruct:broad_axe_head:0, Gold Broad Axe Head
tconstruct:broad_axe_head:0, Valyriansteel Broad Axe Head
tconstruct:broad_axe_head:0, Froststeel Broad Axe Head
tconstruct:broad_axe_head:0, Glass Broad Axe Head
tconstruct:broad_axe_head:0, Diamond Broad Axe Head
tconstruct:broad_axe_head:0, Emerald Broad Axe Head
tconstruct:broad_axe_head:0, Infinity Broad Axe Head
tconstruct:broad_axe_head:0, Neutronium Broad Axe Head
tconstruct:broad_axe_head:0, Crystal Matrix Broad Axe Head
tconstruct:broad_axe_head:0, Tritanium Broad Axe Head
tconstruct:broad_axe_head:0, Dilithium Broad Axe Head
tconstruct:broad_axe_head:0, Emerald Broad Axe Head
tconstruct:broad_axe_head:0, Wyvern Broad Axe Head
tconstruct:broad_axe_head:0, Awakened Broad Axe Head
tconstruct:broad_axe_head:0, Chaotic Broad Axe Head
tconstruct:sword_blade:0, Electrical Sword Blade
tconstruct:sword_blade:0, Energetic Sword Blade
tconstruct:sword_blade:0, Vibrant Sword Blade
tconstruct:sword_blade:0, Red Sword Blade
tconstruct:sword_blade:0, Conductive Sword Blade
tconstruct:sword_blade:0, Pulsating Sword Blade
tconstruct:sword_blade:0, Dark Sword Blade
tconstruct:sword_blade:0, Souled Sword Blade
tconstruct:sword_blade:0, Sword Blade of the End
tconstruct:sword_blade:0, Fake-Iron Sword Blade
tconstruct:sword_blade:0, Naga Scale Sword Blade
tconstruct:sword_blade:0, Steeleaf Sword Blade
tconstruct:sword_blade:0, Fiery Sword Blade
tconstruct:sword_blade:0, Knightly Sword Blade
tconstruct:sword_blade:0, Palladium Sword Blade
tconstruct:sword_blade:0, Titanium Sword Blade
tconstruct:sword_blade:0, Vibranium Sword Blade
tconstruct:sword_blade:0, Osmium Sword Blade
tconstruct:sword_blade:0, Iridium Sword Blade
tconstruct:sword_blade:0, Dwarf Star Alloy Sword Blade
tconstruct:sword_blade:0, Gold-Titanium-Alloy Sword Blade
tconstruct:sword_blade:0, Intertium Sword Blade
tconstruct:sword_blade:0, Adamantium Sword Blade
tconstruct:sword_blade:0, Uru Sword Blade
tconstruct:sword_blade:0, Wooden Sword Blade
tconstruct:sword_blade:0, Stone Sword Blade
tconstruct:sword_blade:0, Flint Sword Blade
tconstruct:sword_blade:0, Cactus Sword Blade
tconstruct:sword_blade:0, Bone Sword Blade
tconstruct:sword_blade:0, Obsidian Sword Blade
tconstruct:sword_blade:0, Prismarine Sword Blade
tconstruct:sword_blade:0, End Sword Blade
tconstruct:sword_blade:0, Paper Sword Blade
tconstruct:sword_blade:0, Sponge Sword Blade
tconstruct:sword_blade:0, Firewood Sword Blade
tconstruct:sword_blade:0, Iron Sword Blade
tconstruct:sword_blade:0, Pig Iron Sword Blade
tconstruct:sword_blade:0, Knightslime Sword Blade
tconstruct:sword_blade:0, Slime Sword Blade
tconstruct:sword_blade:0, Slime Sword Blade
tconstruct:sword_blade:0, Magma Slime Sword Blade
tconstruct:sword_blade:0, Netherrack Sword Blade
tconstruct:sword_blade:0, Cobalt Sword Blade
tconstruct:sword_blade:0, Ardite Sword Blade
tconstruct:sword_blade:0, Manyullyn Sword Blade
tconstruct:sword_blade:0, Copper Sword Blade
tconstruct:sword_blade:0, Bronze Sword Blade
tconstruct:sword_blade:0, Lead Sword Blade
tconstruct:sword_blade:0, Silver Sword Blade
tconstruct:sword_blade:0, Electrum Sword Blade
tconstruct:sword_blade:0, Steel Sword Blade
tconstruct:sword_blade:0, Dragon Bone Sword Blade
tconstruct:sword_blade:0, Desert Myrmex Chitin Sword Blade
tconstruct:sword_blade:0, Jungle Myrmex Chitin Sword Blade
tconstruct:sword_blade:0, Fire Dragonsteel Sword Blade
tconstruct:sword_blade:0, Ice Dragonsteel Sword Blade
tconstruct:sword_blade:0, Weezer Sword Blade
tconstruct:sword_blade:0, TransiSteel Sword Blade
tconstruct:sword_blade:0, Enderium Sword Blade
tconstruct:sword_blade:0, Platinum Sword Blade
tconstruct:sword_blade:0, Mithril Sword Blade
tconstruct:sword_blade:0, Signalum Sword Blade
tconstruct:sword_blade:0, Lumium Sword Blade
tconstruct:sword_blade:0, Constantan Sword Blade
tconstruct:sword_blade:0, Invar Sword Blade
tconstruct:sword_blade:0, Tin Sword Blade
tconstruct:sword_blade:0, Brass Sword Blade
tconstruct:sword_blade:0, Aluminum Sword Blade
tconstruct:sword_blade:0, Zinc Sword Blade
tconstruct:sword_blade:0, Refined Obsidian Sword Blade
tconstruct:sword_blade:0, Refined Glowstone Sword Blade
tconstruct:sword_blade:0, Manasteel Sword Blade
tconstruct:sword_blade:0, Terrasteel Sword Blade
tconstruct:sword_blade:0, Elementium Sword Blade
tconstruct:sword_blade:0, Gaia Spirit Sword Blade
tconstruct:sword_blade:0, Yellorium Sword Blade
tconstruct:sword_blade:0, Cyanite Sword Blade
tconstruct:sword_blade:0, Blutonium Sword Blade
tconstruct:sword_blade:0, Ludicrite Sword Blade
tconstruct:sword_blade:0, Quartz Enriched Iron Sword Blade
tconstruct:sword_blade:0, Draconium Sword Blade
tconstruct:sword_blade:0, Wyvern Draconium Sword Blade
tconstruct:sword_blade:0, Awakened Draconium Sword Blade
tconstruct:sword_blade:0, Chaotic Draconium Sword Blade
tconstruct:sword_blade:0, Psimetal Sword Blade
tconstruct:sword_blade:0, Psigem Sword Blade
tconstruct:sword_blade:0, Ivory Psimetal Sword Blade
tconstruct:sword_blade:0, Ebony Psimetal Sword Blade
tconstruct:sword_blade:0, Dark Matter Sword Blade
tconstruct:sword_blade:0, Red Matter Sword Blade
tconstruct:sword_blade:0, Fluxed Electrum Sword Blade
tconstruct:sword_blade:0, Refined Iron Sword Blade
tconstruct:sword_blade:0, Tungsten Sword Blade
tconstruct:sword_blade:0, Chrome Sword Blade
tconstruct:sword_blade:0, Advanced Alloy Sword Blade
tconstruct:sword_blade:0, Ruby Sword Blade
tconstruct:sword_blade:0, Sapphire Sword Blade
tconstruct:sword_blade:0, Peridot Sword Blade
tconstruct:sword_blade:0, Yellow Garnet Sword Blade
tconstruct:sword_blade:0, Red Garnet Sword Blade
tconstruct:sword_blade:0, Rubber Sword Blade
tconstruct:sword_blade:0, Certus Quartz Sword Blade
tconstruct:sword_blade:0, Fluix Crystal Sword Blade
tconstruct:sword_blade:0, Starmetal Sword Blade
tconstruct:sword_blade:0, Thaumium Sword Blade
tconstruct:sword_blade:0, Void Metal Sword Blade
